Generation; Variation; Genome; Species; Parent; Score; Fitness; Power; Angle
25; 0.003846154; 3894; 1966; 3792; 25.64427; -99978.66; 43.11221; 1.966468
25; 0.003846154; 3895; 2148; -1; 19.37625; -4.016321; 233.9257; 0.2609478
25; 0.003846154; 3896; 2149; -1; 0.8131549; -62.41327; 632.2642; 0.3083293
25; 0.003846154; 3897; 2150; -1; 0.00979805; -28.99121; 290.0101; 0.01151894
25; 0.003846154; 3898; 2151; -1; 0.8783247; -8.639197; 95.17522; 0.2658216
25; 0.003846154; 3899; 2152; -1; 3.08269; -37.11155; 401.9424; 0.1170985
25; 0.003846154; 3900; 2153; -1; -0.0420633; -8.63719; 85.95126; 0.271847
26; 0.003703704; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
26; 0.003703704; 3901; 2056; 3833; 131.3322; 123.1527; 81.7951; 0.07672734
26; 0.003703704; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
26; 0.003703704; 3902; 2056; 3800; 148.0042; 139.4162; 85.88005; 0.3741214
26; 0.003703704; 3903; 2154; -1; 0.008132964; -13.09052; 130.9865; 0.262479
26; 0.003703704; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
26; 0.003703704; 3904; 976; 3383; 108.6781; 90.17386; 185.0428; 0.1879051
26; 0.003703704; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
26; 0.003703704; 3905; 976; 3662; 121.0924; 102.8407; 182.5172; 0.1409102
26; 0.003703704; 3906; 2155; -1; 10.19591; -100008.9; 190.5719; 1.943655
26; 0.003703704; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
26; 0.003703704; 3907; 1903; 3890; 54.81677; 48.43485; 63.81925; 0.0543879
26; 0.003703704; 3666; 1903; 3618; 67.35247; 61.08263; 62.69835; 0.04155029
26; 0.003703704; 3908; 1903; 3666; 36.34917; 30.19511; 61.54063; 0.928921
26; 0.003703704; 3909; 2156; -1; -1.496979; -65.19279; 636.9581; 0.2373241
26; 0.003703704; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
26; 0.003703704; 3910; 1966; 3564; 41.09989; -99962.57; 36.73019; 4.2707
26; 0.003703704; 3792; 1966; 3668; 42.6282; 37.84134; 47.86864; 0.3988735
26; 0.003703704; 3911; 1966; 3792; 4.804188; -0.1231049; 49.27293; 0.2234575
26; 0.003703704; 3912; 2157; -1; -0.3710167; -28.0785; 277.0748; 0.2760941
26; 0.003703704; 3913; 2158; -1; -18.67757; -67.67795; 490.0037; 0.2848808
26; 0.003703704; 3914; 2159; -1; -7.05442; -65.45685; 584.0243; 0.2731684
26; 0.003703704; 3915; 2160; -1; -10.80826; -100037.7; 268.7929; 1.464887
26; 0.003703704; 3916; 2161; -1; -0.06402507; -2.918908; 28.54883; 0.2731264
26; 0.003703704; 3917; 2162; -1; -0.3394902; -30.8597; 305.2021; 0.2643043
27; 0.003571429; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
27; 0.003571429; 3918; 2056; 3833; 123.3836; 115.2872; 80.96339; 0.1863973
27; 0.003571429; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
27; 0.003571429; 3919; 2056; 3800; 124.9005; 116.9706; 79.29922; 0.1110487
27; 0.003571429; 3920; 2163; -1; 1.878701; 0.8299579; 10.48743; 0.2693381
27; 0.003571429; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
27; 0.003571429; 3921; 976; 3383; 100.7431; 81.54063; 192.0249; 0.4194203
27; 0.003571429; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
27; 0.003571429; 3922; 976; 3662; 119.5489; 101.3355; 182.1336; 0.2054387
27; 0.003571429; 3923; 2164; -1; 1.332566; -69.0834; 704.1596; 0.2684703
27; 0.003571429; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
27; 0.003571429; 3924; 1903; 3890; -17.77262; -100023.9; 61.30995; 2.800931
27; 0.003571429; 3666; 1903; 3618; 67.35247; 61.08263; 62.69835; 0.04155029
27; 0.003571429; 3925; 1903; 3666; 55.80853; -99950.42; 62.27; 1.93541
27; 0.003571429; 3926; 2165; -1; 27.49544; -99979.18; 66.7487; 1.75072
27; 0.003571429; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
27; 0.003571429; 3927; 1966; 3564; 22.50346; -99982.48; 49.76195; 1.980897
27; 0.003571429; 3792; 1966; 3668; 42.6282; 37.84134; 47.86864; 0.3988735
27; 0.003571429; 3928; 1966; 3792; 14.77236; 10.559; 42.13364; 0.6112536
27; 0.003571429; 3929; 2166; -1; -1.824878; -100006.8; 50.05287; 1.865404
27; 0.003571429; 3930; 2167; -1; -13.43126; -100079.9; 664.933; 1.94735
27; 0.003571429; 3931; 2168; -1; 10.65064; -11.09718; 217.4783; 0.07992434
27; 0.003571429; 3932; 2169; -1; -11.94614; -103.2557; 913.0955; 0.229655
27; 0.003571429; 3933; 2170; -1; -1.255413; -3.266594; 20.1118; 0.2613487
27; 0.003571429; 3934; 2171; -1; -39.17928; -59.86462; 206.8535; 0.5500344
28; 0.003448276; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
28; 0.003448276; 3935; 2056; 3833; 111.0366; 103.3432; 76.93413; 0.1773483
28; 0.003448276; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
28; 0.003448276; 3936; 2056; 3800; 133.3981; 125.3617; 80.36391; 0.0887448
28; 0.003448276; 3937; 2172; -1; -5.222542; -100013.3; 81.21022; 1.710354
28; 0.003448276; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
28; 0.003448276; 3938; 976; 3383; 119.826; 101.8364; 179.8956; 0.1687035
28; 0.003448276; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
28; 0.003448276; 3939; 976; 3662; 107.8731; 89.51086; 183.6226; 0.1417537
28; 0.003448276; 3940; 2173; -1; 1.274397; -62.02481; 632.9921; 0.2765674
28; 0.003448276; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
28; 0.003448276; 3941; 1903; 3890; 46.81026; 40.45592; 63.54343; 0.0870392
28; 0.003448276; 3666; 1903; 3618; 67.35247; 61.08263; 62.69835; 0.04155029
28; 0.003448276; 3942; 1903; 3666; 77.8669; -99928.38; 62.41755; 1.287499
28; 0.003448276; 3943; 2174; -1; -1.587122; -100050.4; 487.8392; 1.723218
28; 0.003448276; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
28; 0.003448276; 3944; 1966; 3564; 30.72842; 26.18359; 45.44833; 0.1833523
28; 0.003448276; 3792; 1966; 3668; 42.6282; 37.84134; 47.86864; 0.3988735
28; 0.003448276; 3945; 1966; 3792; 3.680529; 2.421542; 12.58987; 0.2640102
28; 0.003448276; 3946; 2175; -1; -23.82291; -100045.6; 217.5109; 1.725548
28; 0.003448276; 3947; 2176; -1; 18.35142; -54.48267; 728.3409; 0.2621987
28; 0.003448276; 3948; 2177; -1; 2.022386; -4.647833; 66.70219; 0.2467205
28; 0.003448276; 3949; 2178; -1; -0.07138163; -0.2435781; 1.721965; 0.2671347
28; 0.003448276; 3950; 2179; -1; -0.2507094; -15.77469; 155.2398; 0.2665735
28; 0.003448276; 3951; 2180; -1; 12.29921; -50.14086; 624.4007; 0.09453293
29; 0.003333333; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
29; 0.003333333; 3952; 2056; 3833; 145.0548; 136.5307; 85.24083; 0.3213215
29; 0.003333333; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
29; 0.003333333; 3953; 2056; 3800; 137.4536; 129.2518; 82.01733; 0.2050679
29; 0.003333333; 3954; 2181; -1; 2.974678; -5.516995; 84.91673; 0.2723216
29; 0.003333333; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
29; 0.003333333; 3955; 976; 3383; 116.1645; 97.27672; 188.8775; 0.08307477
29; 0.003333333; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
29; 0.003333333; 3956; 976; 3662; 107.7538; 89.11855; 186.3522; 0.2225075
29; 0.003333333; 3957; 2182; -1; 2.157427; 1.94633; 2.11097; 0.2785407
29; 0.003333333; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
29; 0.003333333; 3958; 1903; 3890; 44.57485; 38.51757; 60.57275; 0.03357592
29; 0.003333333; 3666; 1903; 3618; 67.35247; 61.08263; 62.69835; 0.04155029
29; 0.003333333; 3959; 1903; 3666; 35.96181; -99970.18; 61.43984; 1.836804
29; 0.003333333; 3960; 2183; -1; -0.6122035; -0.8843254; 2.72122; 0.2685629
29; 0.003333333; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
29; 0.003333333; 3961; 1966; 3564; 8.016046; 6.710706; 13.0534; 0.2657453
29; 0.003333333; 3792; 1966; 3668; 42.6282; 37.84134; 47.86864; 0.3988735
29; 0.003333333; 3962; 1966; 3792; 21.02091; 17.11059; 39.10323; 0.04187448
29; 0.003333333; 3963; 2184; -1; 8.343279; 7.707271; 6.360075; 0.260555
29; 0.003333333; 3964; 2185; -1; 2.232308; -38.36168; 405.9398; 0.2820206
29; 0.003333333; 3965; 2186; -1; -0.04610205; -45.22044; 451.7433; 0.1864164
29; 0.003333333; 3966; 2187; -1; -0.5286775; -1.5529; 10.24222; 0.2614773
29; 0.003333333; 3967; 2188; -1; -15.88649; -100024.6; 87.20255; 1.731495
29; 0.003333333; 3968; 2189; -1; -0.264493; -85.49773; 852.3324; 0.2792265
30; 0.003225806; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
30; 0.003225806; 3969; 2056; 3833; 154.468; 146.0344; 84.33604; 0.3033254
30; 0.003225806; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
30; 0.003225806; 3970; 2056; 3800; 92.08142; 83.71113; 83.7029; 0.07183075
30; 0.003225806; 3971; 2190; -1; -0.2701067; -51.20749; 509.3738; 0.1066409
30; 0.003225806; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
30; 0.003225806; 3972; 976; 3383; 107.0878; 88.38295; 187.0485; 0.2343833
30; 0.003225806; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
30; 0.003225806; 3973; 976; 3662; 91.13881; 71.33554; 198.0327; 0.1755777
30; 0.003225806; 3974; 2191; -1; -23.28112; -100036.8; 134.9118; 1.389737
30; 0.003225806; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
30; 0.003225806; 3975; 1903; 3890; 43.4924; -99962.48; 59.69419; 1.814887
30; 0.003225806; 3666; 1903; 3618; 67.35247; 61.08263; 62.69835; 0.04155029
30; 0.003225806; 3976; 1903; 3666; 45.11735; -99961.25; 63.71231; 2.385986
30; 0.003225806; 3977; 2192; -1; 0.4449332; -40.48767; 409.3261; 0.2795847
30; 0.003225806; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
30; 0.003225806; 3978; 1966; 3564; 12.59836; -99993.02; 56.11969; 1.937504
30; 0.003225806; 3792; 1966; 3668; 42.6282; 37.84134; 47.86864; 0.3988735
30; 0.003225806; 3979; 1966; 3792; 4.852346; 0.7620456; 40.90301; 0.2052765
30; 0.003225806; 3980; 2193; -1; 3.849676; -45.15898; 490.0866; 0.2805588
30; 0.003225806; 3981; 2194; -1; -4.68783; -5.278985; 5.911552; 0.2737335
30; 0.003225806; 3982; 2195; -1; -2.409083; -51.25966; 488.5057; 0.3128386
30; 0.003225806; 3983; 2196; -1; 0.009135246; -0.9952776; 10.04413; 0.2722163
30; 0.003225806; 3984; 2197; -1; -0.05610216; -100029.4; 293.424; 1.784217
30; 0.003225806; 3985; 2198; -1; -3.888818; -40.88389; 369.9507; 0.06406692
31; 0.003125; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
31; 0.003125; 3986; 2056; 3833; 143.9828; 136.0354; 79.47356; 0.1239008
31; 0.003125; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
31; 0.003125; 3987; 2056; 3800; 123.0458; 115.2173; 78.28522; 0.05730792
31; 0.003125; 3988; 2199; -1; -14.6134; -100059.5; 448.7091; 1.884117
31; 0.003125; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
31; 0.003125; 3989; 976; 3383; 100.3514; 81.99828; 183.5311; 0.354611
31; 0.003125; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
31; 0.003125; 3990; 976; 3662; 109.8847; 90.62802; 192.567; 0.1536048
31; 0.003125; 3991; 2200; -1; 1.029543; -84.6385; 856.6804; 0.0005891239
31; 0.003125; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
31; 0.003125; 3992; 1903; 3890; 62.3113; 56.33678; 59.7452; 0.200513
31; 0.003125; 3666; 1903; 3618; 67.35247; 61.08263; 62.69835; 0.04155029
31; 0.003125; 3993; 1903; 3666; 58.97101; -99947.45; 64.18872; 1.889667
31; 0.003125; 3994; 2201; -1; -0.8889818; -48.79004; 479.0106; 0.2654432
31; 0.003125; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
31; 0.003125; 3995; 1966; 3564; 2.173475; 1.840778; 3.326968; 0.3386809
31; 0.003125; 3792; 1966; 3668; 42.6282; 37.84134; 47.86864; 0.3988735
31; 0.003125; 3996; 1966; 3792; 52.48184; 48.86756; 36.14282; 0.1683304
31; 0.003125; 3997; 2202; -1; -1.785604; -34.88805; 331.0245; 0.1793672
31; 0.003125; 3998; 2203; -1; 0.008442223; -72.81256; 728.21; 0.2668832
31; 0.003125; 3999; 2204; -1; 8.036744; -69.97343; 780.1018; 0.2412664
31; 0.003125; 4000; 2205; -1; -0.8445929; -1.044162; 1.995689; 0.26619
31; 0.003125; 4001; 2206; -1; -15.61854; -100015.8; 1.562888; 1.905622
31; 0.003125; 4002; 2207; -1; 10.745; -4.871595; 156.166; 0.3216073
32; 0.003030303; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
32; 0.003030303; 4003; 2056; 3833; 115.5712; 107.6912; 78.80082; 0.07671547
32; 0.003030303; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
32; 0.003030303; 4004; 2056; 3800; 145.0029; 136.7643; 82.38622; 0.07122689
32; 0.003030303; 4005; 2208; -1; 6.772377; -100006.6; 134.0502; 1.692895
32; 0.003030303; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
32; 0.003030303; 4006; 976; 3383; 114.4071; 96.08271; 183.2439; 0.3831739
32; 0.003030303; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
32; 0.003030303; 4007; 976; 3662; 121.8042; 104.1281; 176.7617; 0.04218583
32; 0.003030303; 4008; 2209; -1; -0.7942804; -8.123073; 73.28792; 0.2636113
32; 0.003030303; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
32; 0.003030303; 4009; 1903; 3890; 58.8193; 52.67315; 61.46146; 0.1084426
32; 0.003030303; 3666; 1903; 3618; 67.35247; 61.08263; 62.69835; 0.04155029
32; 0.003030303; 4010; 1903; 3666; 65.60228; 59.52821; 60.74069; 0.5434225
32; 0.003030303; 4011; 2210; -1; -0.3647256; -157.2342; 1568.694; 0.2774756
32; 0.003030303; 3996; 1966; 3792; 52.48184; 48.86756; 36.14282; 0.1683304
32; 0.003030303; 4012; 1966; 3996; 19.18789; 15.52485; 36.63049; 0.3628001
32; 0.003030303; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
32; 0.003030303; 4013; 1966; 3564; 7.413978; 4.925237; 24.8874; 0.2640582
32; 0.003030303; 4014; 2211; -1; -3.317415; -21.1947; 178.7729; 0.1743063
32; 0.003030303; 4015; 2212; -1; -1.198821; -1.724832; 5.260111; 0.261466
32; 0.003030303; 4016; 2213; -1; -17.53113; -28.18938; 106.5826; 0.03371889
32; 0.003030303; 4017; 2214; -1; -19.55602; -100054.5; 349.6297; 1.750508
32; 0.003030303; 4018; 2215; -1; 5.654562; -28.03085; 336.8541; 0.05564865
32; 0.003030303; 4019; 2216; -1; 2.366809; -7.889741; 102.5655; 0.2749393
33; 0.002941177; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
33; 0.002941177; 4020; 2056; 3833; 114.7792; 106.6714; 81.07813; 0.04141282
33; 0.002941177; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
33; 0.002941177; 4021; 2056; 3800; 139.6516; 131.2725; 83.79063; 0.397187
33; 0.002941177; 4022; 2217; -1; 0.2512626; -0.04825152; 2.995141; 0.2727961
33; 0.002941177; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
33; 0.002941177; 4023; 976; 3383; 113.9485; 94.23292; 197.1559; 0.2474248
33; 0.002941177; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
33; 0.002941177; 4024; 976; 3662; 98.64133; 78.52373; 201.176; 0.1794769
33; 0.002941177; 4025; 2218; -1; -0.0157387; -0.4629666; 4.472279; 0.2713958
33; 0.002941177; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
33; 0.002941177; 4026; 1903; 3890; 79.13905; 73.17563; 59.63419; 0.379129
33; 0.002941177; 3666; 1903; 3618; 67.35247; 61.08263; 62.69835; 0.04155029
33; 0.002941177; 4027; 1903; 3666; 32.64108; -99973.27; 59.04336; 1.577851
33; 0.002941177; 4028; 2219; -1; 22.68403; -100056.8; 794.7308; 1.79032
33; 0.002941177; 3996; 1966; 3792; 52.48184; 48.86756; 36.14282; 0.1683304
33; 0.002941177; 4029; 1966; 3996; 33.66518; 29.7938; 38.71374; 0.3517599
33; 0.002941177; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
33; 0.002941177; 4030; 1966; 3564; 6.643764; -99998.45; 50.95143; 2.004637
33; 0.002941177; 4031; 2220; -1; 4.756296; -22.07932; 268.3561; 0.2526595
33; 0.002941177; 4032; 2221; -1; 0.6473014; -33.67328; 343.2058; 0.2715171
33; 0.002941177; 4033; 2222; -1; -2.83126; -7.566745; 47.35485; 0.2656002
33; 0.002941177; 4034; 2223; -1; -1.752058; -46.20304; 444.5098; 0.2529106
33; 0.002941177; 4035; 2224; -1; -4.106927; -166.8185; 1627.115; 0.4354753
33; 0.002941177; 4036; 2225; -1; -4.777577; -38.31679; 335.3921; 0.06023236
34; 0.002857143; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
34; 0.002857143; 4037; 2056; 3833; 128.5899; 120.0038; 85.86063; 0.338491
34; 0.002857143; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
34; 0.002857143; 4038; 2056; 3800; 146.9344; 138.4957; 84.38681; 0.3236288
34; 0.002857143; 4039; 2226; -1; -5.794073; -22.66059; 168.6652; 0.2755221
34; 0.002857143; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
34; 0.002857143; 4040; 976; 3383; 121.3641; 102.3825; 189.8159; 0.06229664
34; 0.002857143; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
34; 0.002857143; 4041; 976; 3662; 109.1711; 89.7452; 194.2592; 0.2519171
34; 0.002857143; 4042; 2227; -1; 2.122179; -24.84734; 269.6952; 0.2166921
34; 0.002857143; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
34; 0.002857143; 4043; 1903; 3890; 50.59136; 44.65221; 59.39147; 0.2564884
34; 0.002857143; 4026; 1903; 3890; 79.13905; 73.17563; 59.63419; 0.379129
34; 0.002857143; 4044; 1903; 4026; 42.17617; 36.09586; 60.80309; 0.5159714
34; 0.002857143; 4045; 2228; -1; 18.07093; -99999.56; 176.3506; 1.642836
34; 0.002857143; 3996; 1966; 3792; 52.48184; 48.86756; 36.14282; 0.1683304
34; 0.002857143; 4046; 1966; 3996; 39.40224; 34.88931; 45.12924; 0.4423399
34; 0.002857143; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
34; 0.002857143; 4047; 1966; 3564; 23.42829; -99980.44; 38.69672; 8.079314
34; 0.002857143; 4048; 2229; -1; 23.91084; 12.19295; 117.1789; 0.2719238
34; 0.002857143; 4049; 2230; -1; -0.9433804; -1.99329; 10.4991; 0.2812404
34; 0.002857143; 4050; 2231; -1; 1.395296; -21.96967; 233.6497; 0.2869892
34; 0.002857143; 4051; 2232; -1; 2.033406; -28.84579; 308.792; 0.2811333
34; 0.002857143; 4052; 2233; -1; -1.274965; -64.95876; 636.838; 0.06004254
34; 0.002857143; 4053; 2234; -1; -1.557239; -88.41346; 868.5622; 0.4015532
35; 0.002777778; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
35; 0.002777778; 4054; 2056; 3833; 121.7641; -99886.59; 83.56117; 1.784249
35; 0.002777778; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
35; 0.002777778; 4055; 2056; 3800; 145.1381; -99863.17; 83.10736; 1.883698
35; 0.002777778; 4056; 2235; -1; -1.198135; -4.270813; 30.72677; 0.2650146
35; 0.002777778; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
35; 0.002777778; 4057; 976; 3383; 98.73413; 80.06032; 186.7381; 0.1315479
35; 0.002777778; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
35; 0.002777778; 4058; 976; 3662; 115.0022; 95.06137; 199.4079; 0.0433512
35; 0.002777778; 4059; 2236; -1; 7.714466; 5.711603; 20.02863; 0.2672204
35; 0.002777778; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
35; 0.002777778; 4060; 1903; 3890; 73.21502; -99933.18; 63.95832; 1.925688
35; 0.002777778; 4026; 1903; 3890; 79.13905; 73.17563; 59.63419; 0.379129
35; 0.002777778; 4061; 1903; 4026; 42.3255; 36.06871; 62.56788; 0.1343685
35; 0.002777778; 4062; 2237; -1; 33.67853; 31.42885; 22.49677; 0.3044909
35; 0.002777778; 3996; 1966; 3792; 52.48184; 48.86756; 36.14282; 0.1683304
35; 0.002777778; 4063; 1966; 3996; 2.17098; 0.6030653; 15.67915; 0.2665868
35; 0.002777778; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
35; 0.002777778; 4064; 1966; 3564; 20.01945; 16.29666; 37.22784; 0.04178343
35; 0.002777778; 4065; 2238; -1; -3.841161; -4.531187; 6.900267; 0.2637087
35; 0.002777778; 4066; 2239; -1; 1.779893; -9.013996; 107.9389; 0.07358946
35; 0.002777778; 4067; 2240; -1; -0.4981264; -0.6968125; 1.986861; 0.2758808
35; 0.002777778; 4068; 2241; -1; -5.752707; -19.04659; 132.9389; 0.2833371
35; 0.002777778; 4069; 2242; -1; 1.802654; 1.431016; 3.716383; 0.2620032
35; 0.002777778; 4070; 2243; -1; -1.139467; -8.149526; 70.10058; 0.2767263
36; 0.002702703; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
36; 0.002702703; 4071; 2056; 3833; 141.3936; 133.1321; 82.61448; 0.5324887
36; 0.002702703; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
36; 0.002702703; 4072; 2056; 3800; 112.0052; 103.6881; 83.17082; 0.7347112
36; 0.002702703; 4073; 2244; -1; 12.18035; -9.789484; 219.6983; 0.2561569
36; 0.002702703; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
36; 0.002702703; 4074; 976; 3383; 115.6724; 97.0165; 186.5594; 0.01863025
36; 0.002702703; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
36; 0.002702703; 4075; 976; 3662; 120.0012; 101.3409; 186.6038; 0.2355947
36; 0.002702703; 4076; 2245; -1; -26.82062; -100031.8; 50.17136; 1.901475
36; 0.002702703; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
36; 0.002702703; 4077; 1903; 3890; 61.93913; 55.6257; 63.13424; 0.07397685
36; 0.002702703; 4026; 1903; 3890; 79.13905; 73.17563; 59.63419; 0.379129
36; 0.002702703; 4078; 1903; 4026; 56.28072; 50.1158; 61.64919; 0.01093073
36; 0.002702703; 4079; 2246; -1; 0.03314912; -1.443722; 14.76871; 0.2787601
36; 0.002702703; 3996; 1966; 3792; 52.48184; 48.86756; 36.14282; 0.1683304
36; 0.002702703; 4080; 1966; 3996; 17.11318; 12.91111; 42.02066; 0.066766
36; 0.002702703; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
36; 0.002702703; 4081; 1966; 3564; 67.27088; -99937.13; 44.0504; 2.086234
36; 0.002702703; 4082; 2247; -1; -4.149649; -50.10919; 459.5954; 0.2523538
36; 0.002702703; 4083; 2248; -1; -0.5494973; -0.8739564; 3.244591; 0.2709174
36; 0.002702703; 4084; 2249; -1; -0.4159383; -73.48795; 730.7201; 0.2642079
36; 0.002702703; 4085; 2250; -1; 4.402464; -100021.9; 263.2949; 1.92123
36; 0.002702703; 4086; 2251; -1; -12.09036; -74.68362; 625.9327; 0.2109578
36; 0.002702703; 4087; 2252; -1; 13.16065; -16.49014; 296.5079; 0.2296169
37; 0.002631579; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
37; 0.002631579; 4088; 2056; 3833; 121.0449; 112.837; 82.07891; 0.08028462
37; 0.002631579; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
37; 0.002631579; 4089; 2056; 3800; 159.7841; 151.4582; 83.25895; 0.006530894
37; 0.002631579; 4090; 2253; -1; 0.7555962; 0.3350925; 4.205037; 0.2661738
37; 0.002631579; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
37; 0.002631579; 4091; 976; 3383; 119.8018; 101.3285; 184.733; 0.1212045
37; 0.002631579; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
37; 0.002631579; 4092; 976; 3662; 99.74242; 80.06133; 196.8108; 0.2010791
37; 0.002631579; 4093; 2254; -1; -24.55974; -100041.8; 172.3751; 1.885339
37; 0.002631579; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
37; 0.002631579; 4094; 1903; 3890; 67.3021; -99939.09; 63.87352; 1.850239
37; 0.002631579; 4026; 1903; 3890; 79.13905; 73.17563; 59.63419; 0.379129
37; 0.002631579; 4095; 1903; 4026; 14.094; -99992.07; 61.61631; 2.428487
37; 0.002631579; 4096; 2255; -1; 48.99308; 15.53154; 334.6154; 0.07618727
37; 0.002631579; 3996; 1966; 3792; 52.48184; 48.86756; 36.14282; 0.1683304
37; 0.002631579; 4097; 1966; 3996; -0.5515399; -3.004194; 24.52654; 0.2693408
37; 0.002631579; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
37; 0.002631579; 4098; 1966; 3564; 18.06311; 12.85403; 52.09077; 0.1341109
37; 0.002631579; 4099; 2256; -1; 0.002034202; -0.3955665; 3.976007; 0.2764421
37; 0.002631579; 4100; 2257; -1; 17.16351; -99995.85; 130.1535; 2.260574
37; 0.002631579; 4101; 2258; -1; 8.635418; -53.28333; 619.1875; 0.3886213
37; 0.002631579; 4102; 2259; -1; -9.07534; -49.66276; 405.8742; 0.3296344
37; 0.002631579; 4103; 2260; -1; -17.23312; -92.83984; 756.0673; 0.2553724
37; 0.002631579; 4104; 2261; -1; 56.28698; -29.32483; 856.1181; 0.1727099
38; 0.002564103; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
