Generation; Variation; Genome; Species; Parent; Score; Fitness; Power; Angle
0; 0.1; 1725; 950; -1; 39.10844; 39.10844; 837.726; 0.193112
0; 0.1; 1726; 951; -1; -13.94109; -13.94109; 831.9758; 0.2662047
0; 0.1; 1727; 952; -1; -0.5185742; -0.5185742; 1.170611; 0.2662032
0; 0.1; 1728; 953; -1; 1.10326; 1.10326; 802.2174; 0.2696798
0; 0.1; 1729; 954; -1; -0.986735; -0.986735; 4.134003; 0.2741041
0; 0.1; 1730; 955; -1; 1.133927; 1.133927; 1103.99; 0.25967
0; 0.1; 1731; 956; -1; -1.693909; -1.693909; 1415.775; 0.2373278
0; 0.1; 1732; 957; -1; -9.234393; -9.234393; 507.1914; 0.09954556
0; 0.1; 1733; 958; -1; -1.308519; -1.308519; 518.181; 0.2620346
0; 0.1; 1734; 959; -1; -17.87898; -100017.9; 316.8655; 1.672335
0; 0.1; 1735; 960; -1; 0.9084752; 0.9084752; 792.0909; 0.2298379
0; 0.1; 1736; 961; -1; 0.143791; 0.143791; 42.04874; 0.2618025
0; 0.1; 1737; 962; -1; 1.220172; 1.220172; 142.0229; 0.2626531
0; 0.1; 1738; 963; -1; -9.828038; -9.828038; 536.1888; 0.001291043
0; 0.1; 1739; 964; -1; 9.582179; 9.582179; 199.3899; 0.2301662
0; 0.1; 1740; 965; -1; 0.8209528; 0.8209528; 1.92585; 0.2622037
0; 0.1; 1741; 966; -1; 9.562602; 9.562602; 115.0456; 0.2771612
0; 0.1; 1742; 967; -1; -0.04438534; -0.04438534; 250.064; 0.2663704
0; 0.1; 1743; 968; -1; 0.4055729; 0.4055729; 4.174671; 0.2622088
0; 0.1; 1744; 969; -1; 1.510866; 1.510866; 266.1031; 0.261951
0; 0.1; 1745; 970; -1; -2.734904; -2.734904; 507.742; 0.2702051
0; 0.1; 1746; 971; -1; -43.28099; -100043.3; 56.2154; 1.680042
0; 0.1; 1747; 972; -1; 0.6457198; 0.6457198; 64.78677; 0.2695152
0; 0.1; 1748; 973; -1; -0.6343232; -0.6343232; 158.9805; 0.2667581
0; 0.1; 1749; 974; -1; 0.2491363; 0.2491363; 427.3139; 0.2148998
1; 0.05; 1725; 950; -1; 39.10844; 39.10844; 837.726; 0.193112
1; 0.05; 1750; 950; 1725; 26.24192; 26.24192; 722.5423; 0.3357581
1; 0.05; 1751; 975; -1; 8.862758; 8.862758; 397.5615; 0.1709069
1; 0.05; 1752; 976; -1; 104.9479; 104.9479; 157.3807; 0.03452402
1; 0.05; 1753; 977; -1; 18.18536; 18.18536; 390.1733; 0.3441905
1; 0.05; 1739; 964; -1; 9.582179; 9.582179; 199.3899; 0.2301662
1; 0.05; 1754; 964; 1739; 2.854444; 2.854444; 370.3157; 0.09559367
1; 0.05; 1755; 978; -1; 71.82928; 71.82928; 117.2927; 0.3014048
1; 0.05; 1756; 979; -1; 9.023343; 9.023343; 141.5831; 0.2670387
1; 0.05; 1757; 980; -1; 11.92808; 11.92808; 372.8708; 0.1625303
1; 0.05; 1741; 966; -1; 9.562602; 9.562602; 115.0456; 0.2771612
1; 0.05; 1758; 966; 1741; 0.7497703; 0.7497703; 86.30025; 0.2767247
1; 0.05; 1759; 981; -1; 2.520623; 2.520623; 654.8857; 0.2609701
1; 0.05; 1760; 982; -1; 0.3931539; 0.3931539; 7.184748; 0.2627085
1; 0.05; 1761; 983; -1; -8.29242; -100008.3; 612.1393; 2.016808
1; 0.05; 1744; 969; -1; 1.510866; 1.510866; 266.1031; 0.261951
1; 0.05; 1762; 969; 1744; 1.383209; 1.383209; 295.9691; 0.2661588
1; 0.05; 1763; 984; -1; 12.29327; -99987.7; 593.6089; 1.716604
1; 0.05; 1764; 985; -1; 22.66169; -99977.34; 72.66618; 1.808594
1; 0.05; 1765; 986; -1; 0.403254; 0.403254; 446.0496; 0.2909496
1; 0.05; 1766; 987; -1; 20.20938; 20.20938; 333.5352; 0.2894812
1; 0.05; 1767; 988; -1; 24.56897; -99975.43; 47.05481; 1.819267
1; 0.05; 1768; 989; -1; -4.381515; -100004.4; 87.42535; 2.582655
1; 0.05; 1769; 990; -1; -1.168989; -1.168989; 175.3258; 0.2639101
1; 0.05; 1770; 991; -1; -0.1667189; -0.1667189; 165.5078; 0.2603563
2; 0.03333334; 1752; 976; -1; 104.9479; 104.9479; 157.3807; 0.03452402
2; 0.03333334; 1771; 976; 1752; 78.95898; 78.95898; 174.8242; 0.1634483
2; 0.03333334; 1772; 992; -1; 0.6887999; 0.6887999; 482.6503; 0.2657525
2; 0.03333334; 1773; 993; -1; -0.4315447; -0.4315447; 924.9114; 0.2756299
2; 0.03333334; 1774; 994; -1; -9.73703; -100009.7; 472.8847; 1.824444
2; 0.03333334; 1755; 978; -1; 71.82928; 71.82928; 117.2927; 0.3014048
2; 0.03333334; 1775; 978; 1755; -48.65369; -100048.7; 197.36; 1.772667
2; 0.03333334; 1776; 995; -1; -3.465268; -3.465268; 5.666752; 0.2518725
2; 0.03333334; 1777; 996; -1; -11.05259; -100011.1; 444.6049; 1.94526
2; 0.03333334; 1778; 997; -1; -0.6481206; -0.6481206; 352.2641; 0.2673797
2; 0.03333334; 1725; 950; -1; 39.10844; 39.10844; 837.726; 0.193112
2; 0.03333334; 1779; 950; 1725; 35.51568; 35.51568; 759.2731; 0.2245262
2; 0.03333334; 1750; 950; 1725; 26.24192; 26.24192; 722.5423; 0.3357581
2; 0.03333334; 1780; 950; 1750; 23.91532; 23.91532; 675.6159; 0.009072517
2; 0.03333334; 1781; 998; -1; -2.778348; -100002.8; 78.93355; 1.78572
2; 0.03333334; 1766; 987; -1; 20.20938; 20.20938; 333.5352; 0.2894812
2; 0.03333334; 1782; 987; 1766; 14.82976; 14.82976; 329.6486; 0.2680576
2; 0.03333334; 1783; 999; -1; -0.8804978; -0.8804978; 863.5378; 0.2724953
2; 0.03333334; 1784; 1000; -1; -5.44712; -5.44712; 630.7646; 0.08862349
2; 0.03333334; 1785; 1001; -1; 1.872185; 1.872185; 383.6754; 0.2686798
2; 0.03333334; 1786; 1002; -1; 2.908721; 2.908721; 504.5204; 0.02010213
2; 0.03333334; 1787; 1003; -1; 0.4212537; 0.4212537; 759.1215; 0.1913401
2; 0.03333334; 1788; 1004; -1; 1.2123; 1.2123; 36.99228; 0.2708929
2; 0.03333334; 1789; 1005; -1; 7.94936; 7.94936; 304.37; 0.05652363
2; 0.03333334; 1790; 1006; -1; 1.729939; 1.729939; 1160.307; 0.188134
3; 0.025; 1752; 976; -1; 104.9479; 104.9479; 157.3807; 0.03452402
3; 0.025; 1791; 976; 1752; 96.58575; 96.58575; 158.2849; 0.05996238
3; 0.025; 1771; 976; 1752; 78.95898; 78.95898; 174.8242; 0.1634483
3; 0.025; 1792; 976; 1771; 112.1317; 112.1317; 185.252; 0.3633095
3; 0.025; 1793; 1007; -1; -0.4167256; -0.4167256; 145.1934; 0.260792
3; 0.025; 1755; 978; -1; 71.82928; 71.82928; 117.2927; 0.3014048
3; 0.025; 1794; 978; 1755; 65.16397; -99934.84; 154.5119; 1.624171
3; 0.025; 1775; 978; 1755; -48.65369; -100048.7; 197.36; 1.772667
3; 0.025; 1795; 978; 1775; -13.94053; -100013.9; 136.9161; 2.040238
3; 0.025; 1796; 1008; -1; 18.5254; -99981.48; 326.8997; 1.905873
3; 0.025; 1725; 950; -1; 39.10844; 39.10844; 837.726; 0.193112
3; 0.025; 1797; 950; 1725; 14.04781; 14.04781; 822.9252; 0.006314038
3; 0.025; 1779; 950; 1725; 35.51568; 35.51568; 759.2731; 0.2245262
3; 0.025; 1798; 950; 1779; 39.87714; 39.87714; 784.1055; 0.3097891
3; 0.025; 1799; 1009; -1; 0.1782706; 0.1782706; 3.560152; 0.2950611
3; 0.025; 1766; 987; -1; 20.20938; 20.20938; 333.5352; 0.2894812
3; 0.025; 1800; 987; 1766; 8.213519; 8.213519; 332.9941; 0.01445373
3; 0.025; 1782; 987; 1766; 14.82976; 14.82976; 329.6486; 0.2680576
3; 0.025; 1801; 987; 1782; 8.870845; 8.870845; 335.0388; 0.1857204
3; 0.025; 1802; 1010; -1; 0.2011047; 0.2011047; 478.937; 0.2777865
3; 0.025; 1803; 1011; -1; 1.90352; 1.90352; 455.1725; 0.3371747
3; 0.025; 1804; 1012; -1; 3.557976; 3.557976; 7.479027; 0.27367
3; 0.025; 1805; 1013; -1; 0.107691; 0.107691; 76.80387; 0.266873
3; 0.025; 1806; 1014; -1; 1.107295; 1.107295; 693.473; 0.1264964
3; 0.025; 1807; 1015; -1; 3.996605; -99996; 549.6169; 1.921274
4; 0.02; 1792; 976; 1771; 112.1317; 112.1317; 185.252; 0.3633095
4; 0.02; 1808; 976; 1792; 89.13973; 89.13973; 168.2771; 0.1584463
4; 0.02; 1752; 976; -1; 104.9479; 104.9479; 157.3807; 0.03452402
4; 0.02; 1809; 976; 1752; 73.32788; 73.32788; 136.5161; 0.04060526
4; 0.02; 1810; 1016; -1; -14.48642; -100014.5; 59.60688; 1.904131
4; 0.02; 1755; 978; -1; 71.82928; 71.82928; 117.2927; 0.3014048
4; 0.02; 1811; 978; 1755; 93.60498; -99906.4; 107.0578; 1.739696
4; 0.02; 1794; 978; 1755; 65.16397; -99934.84; 154.5119; 1.624171
4; 0.02; 1812; 978; 1794; -28.04875; -100028; 150.3047; 1.81603
4; 0.02; 1813; 1017; -1; -3.403352; -100003.4; 181.5728; 1.881212
4; 0.02; 1798; 950; 1779; 39.87714; 39.87714; 784.1055; 0.3097891
4; 0.02; 1814; 950; 1798; 25.55483; 25.55483; 731.0373; 0.1935819
4; 0.02; 1725; 950; -1; 39.10844; 39.10844; 837.726; 0.193112
4; 0.02; 1815; 950; 1725; 14.49228; 14.49228; 758.499; 0.01313336
4; 0.02; 1816; 1018; -1; -9.912082; -9.912082; 31.52567; 0.5268035
4; 0.02; 1766; 987; -1; 20.20938; 20.20938; 333.5352; 0.2894812
4; 0.02; 1817; 987; 1766; 21.57978; -99978.42; 338.6778; 1.901413
4; 0.02; 1782; 987; 1766; 14.82976; 14.82976; 329.6486; 0.2680576
4; 0.02; 1818; 987; 1782; 11.66503; 11.66503; 333.6763; 0.4266782
4; 0.02; 1819; 1019; -1; -20.45666; -20.45666; 809.8982; 0.02514143
4; 0.02; 1820; 1020; -1; 0.09488183; 0.09488183; 8.175893; 0.2632037
4; 0.02; 1821; 1021; -1; 53.28286; -99946.72; 123.244; 4.495254
4; 0.02; 1822; 1022; -1; -0.7845411; -100000.8; 48.77349; 2.001283
4; 0.02; 1823; 1023; -1; -4.105669; -4.105669; 675.88; 0.08309432
4; 0.02; 1824; 1024; -1; -5.732154; -5.732154; 1326.242; 0.06640267
5; 0.01666667; 1792; 976; 1771; 112.1317; 112.1317; 185.252; 0.3633095
5; 0.01666667; 1825; 976; 1792; 99.72828; 99.72828; 182.8555; 0.07405742
5; 0.01666667; 1752; 976; -1; 104.9479; 104.9479; 157.3807; 0.03452402
5; 0.01666667; 1826; 976; 1752; 62.38677; 62.38677; 150.7237; 0.3792613
5; 0.01666667; 1827; 1025; -1; 15.45435; 15.45435; 779.6582; 0.01808809
5; 0.01666667; 1755; 978; -1; 71.82928; 71.82928; 117.2927; 0.3014048
5; 0.01666667; 1828; 978; 1755; 57.06086; -99942.94; 130.7611; 2.043929
5; 0.01666667; 1811; 978; 1755; 93.60498; -99906.4; 107.0578; 1.739696
5; 0.01666667; 1829; 978; 1811; 14.81544; -99985.19; 101.1321; 1.784187
5; 0.01666667; 1830; 1026; -1; 0.6795011; 0.6795011; 4.256744; 0.2769191
5; 0.01666667; 1798; 950; 1779; 39.87714; 39.87714; 784.1055; 0.3097891
5; 0.01666667; 1831; 950; 1798; 14.27147; 14.27147; 723.3594; 0.2109701
5; 0.01666667; 1725; 950; -1; 39.10844; 39.10844; 837.726; 0.193112
5; 0.01666667; 1832; 950; 1725; 40.05791; -99959.95; 773.5951; 1.877586
5; 0.01666667; 1833; 1027; -1; -1.838172; -1.838172; 247.5338; 0.2600497
5; 0.01666667; 1766; 987; -1; 20.20938; 20.20938; 333.5352; 0.2894812
5; 0.01666667; 1834; 987; 1766; 13.51529; 13.51529; 316.8669; 0.2686549
5; 0.01666667; 1782; 987; 1766; 14.82976; 14.82976; 329.6486; 0.2680576
5; 0.01666667; 1835; 987; 1782; 11.8393; 11.8393; 337.441; 0.2652503
5; 0.01666667; 1836; 1028; -1; -2.540134; -2.540134; 1115.979; 0.2655958
5; 0.01666667; 1837; 1029; -1; 7.303389; 7.303389; 1076.336; 0.123135
5; 0.01666667; 1838; 1030; -1; 19.2883; 19.2883; 306.5684; 0.05445808
5; 0.01666667; 1839; 1031; -1; 24.43082; -99975.57; 472.5293; 1.793957
5; 0.01666667; 1840; 1032; -1; 0.5855637; 0.5855637; 77.91053; 0.2563837
5; 0.01666667; 1841; 1033; -1; 13.28768; 13.28768; 118.2521; 0.02259986
6; 0.01428571; 1792; 976; 1771; 112.1317; 112.1317; 185.252; 0.3633095
6; 0.01428571; 1842; 976; 1792; 90.92285; 90.92285; 181.2907; 0.1281665
6; 0.01428571; 1752; 976; -1; 104.9479; 104.9479; 157.3807; 0.03452402
6; 0.01428571; 1843; 976; 1752; -35.16387; -100035.2; 151.6706; 1.726384
6; 0.01428571; 1844; 1034; -1; -6.655679; -6.655679; 205.2327; 0.2813084
6; 0.01428571; 1755; 978; -1; 71.82928; 71.82928; 117.2927; 0.3014048
6; 0.01428571; 1845; 978; 1755; 38.84207; 38.84207; 108.5665; 0.1506742
6; 0.01428571; 1811; 978; 1755; 93.60498; -99906.4; 107.0578; 1.739696
6; 0.01428571; 1846; 978; 1811; 48.25564; -99951.74; 105.4777; 1.731799
6; 0.01428571; 1847; 1035; -1; -0.9544351; -0.9544351; 222.9908; 0.266466
6; 0.01428571; 1798; 950; 1779; 39.87714; 39.87714; 784.1055; 0.3097891
6; 0.01428571; 1848; 950; 1798; 13.55498; -99986.45; 652.6191; 1.774919
6; 0.01428571; 1725; 950; -1; 39.10844; 39.10844; 837.726; 0.193112
6; 0.01428571; 1849; 950; 1725; 8.569629; 8.569629; 799.1975; 0.1353957
6; 0.01428571; 1850; 1036; -1; -1.623287; -1.623287; 831.7335; 0.26679
6; 0.01428571; 1766; 987; -1; 20.20938; 20.20938; 333.5352; 0.2894812
6; 0.01428571; 1851; 987; 1766; 13.01757; 13.01757; 323.2648; 0.03947611
6; 0.01428571; 1782; 987; 1766; 14.82976; 14.82976; 329.6486; 0.2680576
6; 0.01428571; 1852; 987; 1782; 13.53592; 13.53592; 308.7313; 0.6030085
6; 0.01428571; 1853; 1037; -1; -1.235577; -1.235577; 1.845502; 0.2779719
6; 0.01428571; 1854; 1038; -1; -1.86466; -1.86466; 540.757; 0.1986342
6; 0.01428571; 1855; 1039; -1; 0.2175765; 0.2175765; 1533.827; 0.2593891
6; 0.01428571; 1856; 1040; -1; -0.7286159; -0.7286159; 483.1125; 0.2501404
6; 0.01428571; 1857; 1041; -1; 1.097468; 1.097468; 452.8648; 0.2683332
6; 0.01428571; 1858; 1042; -1; -3.24545; -3.24545; 30.74084; 0.2740471
7; 0.0125; 1792; 976; 1771; 112.1317; 112.1317; 185.252; 0.3633095
7; 0.0125; 1859; 976; 1792; 107.1158; 107.1158; 181.2823; 0.1029483
7; 0.0125; 1752; 976; -1; 104.9479; 104.9479; 157.3807; 0.03452402
7; 0.0125; 1860; 976; 1752; 90.66809; 90.66809; 147.8856; 0.3198959
7; 0.0125; 1861; 1043; -1; -5.346213; -5.346213; 257.9183; 0.2618285
7; 0.0125; 1755; 978; -1; 71.82928; 71.82928; 117.2927; 0.3014048
7; 0.0125; 1862; 978; 1755; -9.594045; -100009.6; 105.4004; 1.806055
7; 0.0125; 1845; 978; 1755; 38.84207; 38.84207; 108.5665; 0.1506742
7; 0.0125; 1863; 978; 1845; 56.29629; -99943.7; 137.8928; 1.786605
7; 0.0125; 1864; 1044; -1; 2.268122; 2.268122; 618.9128; 0.2499521
7; 0.0125; 1798; 950; 1779; 39.87714; 39.87714; 784.1055; 0.3097891
7; 0.0125; 1865; 950; 1798; 19.04326; -99980.95; 716.5817; 1.870562
7; 0.0125; 1725; 950; -1; 39.10844; 39.10844; 837.726; 0.193112
7; 0.0125; 1866; 950; 1725; 29.61429; 29.61429; 798.1385; 0.3089873
7; 0.0125; 1867; 1045; -1; 0.1887051; 0.1887051; 35.88895; 0.2709592
7; 0.0125; 1766; 987; -1; 20.20938; 20.20938; 333.5352; 0.2894812
7; 0.0125; 1868; 987; 1766; 42.02087; -99957.98; 302.9883; 1.672525
7; 0.0125; 1782; 987; 1766; 14.82976; 14.82976; 329.6486; 0.2680576
7; 0.0125; 1869; 987; 1782; 17.84101; 17.84101; 338.5035; 0.1962839
7; 0.0125; 1870; 1046; -1; -17.8121; -17.8121; 343.7369; 0.05537402
7; 0.0125; 1871; 1047; -1; -0.6944986; -0.6944986; 1455.667; 0.2387272
7; 0.0125; 1872; 1048; -1; -0.7896164; -0.7896164; 148.6606; 0.2668166
7; 0.0125; 1873; 1049; -1; 1.867106; -99998.13; 424.402; 1.751235
7; 0.0125; 1874; 1050; -1; 0.644304; 0.644304; 261.2108; 0.2619319
7; 0.0125; 1875; 1051; -1; 0.13666; 0.13666; 119.6934; 0.3034917
8; 0.01111111; 1792; 976; 1771; 112.1317; 112.1317; 185.252; 0.3633095
8; 0.01111111; 1876; 976; 1792; 105.222; 105.222; 177.1737; 0.1532422
8; 0.01111111; 1859; 976; 1792; 107.1158; 107.1158; 181.2823; 0.1029483
8; 0.01111111; 1877; 976; 1859; 104.0555; 104.0555; 210.9138; 0.07958807
8; 0.01111111; 1878; 1052; -1; -6.973461; -6.973461; 370.0275; 0.2984383
8; 0.01111111; 1755; 978; -1; 71.82928; 71.82928; 117.2927; 0.3014048
8; 0.01111111; 1879; 978; 1755; 49.36129; 49.36129; 80.43391; 0.5303298
8; 0.01111111; 1845; 978; 1755; 38.84207; 38.84207; 108.5665; 0.1506742
8; 0.01111111; 1880; 978; 1845; -28.00415; -100028; 94.83981; 1.636322
8; 0.01111111; 1881; 1053; -1; 0.1204688; 0.1204688; 1.751739; 0.2628389
8; 0.01111111; 1798; 950; 1779; 39.87714; 39.87714; 784.1055; 0.3097891
8; 0.01111111; 1882; 950; 1798; 22.43663; 22.43663; 736.0885; 0.1126273
8; 0.01111111; 1725; 950; -1; 39.10844; 39.10844; 837.726; 0.193112
8; 0.01111111; 1883; 950; 1725; 37.75633; -99962.24; 867.5717; 1.82035
8; 0.01111111; 1884; 1054; -1; -25.00034; -25.00034; 74.19793; 1.029454
8; 0.01111111; 1766; 987; -1; 20.20938; 20.20938; 333.5352; 0.2894812
8; 0.01111111; 1885; 987; 1766; 28.51438; -99971.48; 350.9156; 1.901134
8; 0.01111111; 1869; 987; 1782; 17.84101; 17.84101; 338.5035; 0.1962839
8; 0.01111111; 1886; 987; 1869; -8.543975; -100008.5; 316.4412; 1.833569
8; 0.01111111; 1887; 1055; -1; 0.314106; 0.314106; 1346.902; 0.1996339
8; 0.01111111; 1888; 1056; -1; 1.860835; 1.860835; 490.4719; 0.2209235
8; 0.01111111; 1889; 1057; -1; -2.164519; -2.164519; 313.0774; 0.2564476
8; 0.01111111; 1890; 1058; -1; 2.326232; 2.326232; 20.10874; 0.2681616
8; 0.01111111; 1891; 1059; -1; 8.365889; 8.365889; 206.5173; 0.2031015
8; 0.01111111; 1892; 1060; -1; 0.281971; 0.281971; 505.9344; 0.2409615
9; 0.01; 1792; 976; 1771; 112.1317; 112.1317; 185.252; 0.3633095
9; 0.01; 1893; 976; 1792; 103.8883; 103.8883; 194.0874; 0.2536309
9; 0.01; 1859; 976; 1792; 107.1158; 107.1158; 181.2823; 0.1029483
9; 0.01; 1894; 976; 1859; 92.28106; 92.28106; 217.0336; 0.2147546
9; 0.01; 1895; 1061; -1; 64.66695; 64.66695; 102.916; 0.1215686
9; 0.01; 1755; 978; -1; 71.82928; 71.82928; 117.2927; 0.3014048
9; 0.01; 1896; 978; 1755; -33.05299; -100033.1; 117.8196; 1.713411
9; 0.01; 1879; 978; 1755; 49.36129; 49.36129; 80.43391; 0.5303298
9; 0.01; 1897; 978; 1879; 51.61568; -99948.38; 87.01325; 1.899715
9; 0.01; 1898; 1062; -1; 1.142864; 1.142864; 630.9253; 0.245914
9; 0.01; 1798; 950; 1779; 39.87714; 39.87714; 784.1055; 0.3097891
9; 0.01; 1899; 950; 1798; 33.60192; 33.60192; 795.5201; 0.2945072
9; 0.01; 1725; 950; -1; 39.10844; 39.10844; 837.726; 0.193112
9; 0.01; 1900; 950; 1725; 20.93036; 20.93036; 781.6627; 0.2687873
9; 0.01; 1901; 1063; -1; 7.302988; 7.302988; 546.5514; 0.2532831
9; 0.01; 1766; 987; -1; 20.20938; 20.20938; 333.5352; 0.2894812
9; 0.01; 1902; 987; 1766; 10.7436; 10.7436; 340.2646; 0.2883843
9; 0.01; 1869; 987; 1782; 17.84101; 17.84101; 338.5035; 0.1962839
9; 0.01; 1903; 987; 1869; 10.1732; 10.1732; 323.3575; 0.3041022
9; 0.01; 1904; 1064; -1; 2.024401; 2.024401; 1520.259; 0.1925722
9; 0.01; 1905; 1065; -1; -0.2133622; -0.2133622; 5.248131; 0.2640702
9; 0.01; 1906; 1066; -1; 0.3048973; 0.3048973; 874.9309; 0.2652009
9; 0.01; 1907; 1067; -1; 0.03541857; 0.03541857; 420.6764; 0.262244
9; 0.01; 1908; 1068; -1; 15.81797; -99984.18; 5.530452; 1.905765
9; 0.01; 1909; 1069; -1; 1.107399; 1.107399; 810.0181; 0.1036547
10; 0.009090909; 1792; 976; 1771; 112.1317; 112.1317; 185.252; 0.3633095
10; 0.009090909; 1910; 976; 1792; 88.71751; 88.71751; 181.4607; 0.1013925
10; 0.009090909; 1859; 976; 1792; 107.1158; 107.1158; 181.2823; 0.1029483
10; 0.009090909; 1911; 976; 1859; 110.2426; 110.2426; 175.282; 0.1998628
10; 0.009090909; 1912; 1070; -1; 25.93449; -99974.06; 45.89832; 1.729362
10; 0.009090909; 1755; 978; -1; 71.82928; 71.82928; 117.2927; 0.3014048
10; 0.009090909; 1913; 978; 1755; 32.67557; -99967.33; 118.1334; 1.775854
10; 0.009090909; 1879; 978; 1755; 49.36129; 49.36129; 80.43391; 0.5303298
10; 0.009090909; 1914; 978; 1879; 3.461384; -99996.54; 126.5933; 1.937536
10; 0.009090909; 1915; 1071; -1; -1.493627; -1.493627; 423.2339; 0.3352647
10; 0.009090909; 1895; 1061; -1; 64.66695; 64.66695; 102.916; 0.1215686
10; 0.009090909; 1916; 1061; 1895; -5.209273; -100005.2; 93.07518; 1.880196
10; 0.009090909; 1917; 1072; -1; -10.50305; -10.50305; 64.78033; 0.2585402
10; 0.009090909; 1918; 1073; -1; -0.5489198; -0.5489198; 4.145767; 0.2678031
10; 0.009090909; 1919; 1074; -1; 0.3990568; 0.3990568; 54.29825; 0.2640137
10; 0.009090909; 1798; 950; 1779; 39.87714; 39.87714; 784.1055; 0.3097891
10; 0.009090909; 1920; 950; 1798; 54.97216; 54.97216; 713.437; 0.07861239
10; 0.009090909; 1725; 950; -1; 39.10844; 39.10844; 837.726; 0.193112
10; 0.009090909; 1921; 950; 1725; -7.931699; -100007.9; 783.5849; 1.822524
10; 0.009090909; 1922; 1075; -1; 2.810139; 2.810139; 326.1191; 0.1192
10; 0.009090909; 1923; 1076; -1; -11.7277; -100011.7; 873.8797; 1.670519
10; 0.009090909; 1924; 1077; -1; -1.093248; -1.093248; 513.5127; 0.271736
10; 0.009090909; 1925; 1078; -1; 16.38605; -99983.62; 193.4854; 1.869132
10; 0.009090909; 1926; 1079; -1; -15.61483; -100015.6; 216.1547; 1.781535
10; 0.009090909; 1927; 1080; -1; -0.2147488; -0.2147488; 1.780924; 0.2611967
11; 0.008333334; 1792; 976; 1771; 112.1317; 112.1317; 185.252; 0.3633095
11; 0.008333334; 1928; 976; 1792; 85.52222; 85.52222; 198.0164; 0.04843786
11; 0.008333334; 1911; 976; 1859; 110.2426; 110.2426; 175.282; 0.1998628
11; 0.008333334; 1929; 976; 1911; 116.3735; 116.3735; 184.6858; 0.09237851
11; 0.008333334; 1930; 1081; -1; -1.185558; -1.185558; 1.92041; 0.2822721
11; 0.008333334; 1755; 978; -1; 71.82928; 71.82928; 117.2927; 0.3014048
11; 0.008333334; 1931; 978; 1755; 81.48453; -99918.52; 119.1744; 1.612863
11; 0.008333334; 1879; 978; 1755; 49.36129; 49.36129; 80.43391; 0.5303298
11; 0.008333334; 1932; 978; 1879; 35.45064; 35.45064; 111.2704; 0.1438137
11; 0.008333334; 1933; 1082; -1; 0.2491405; 0.2491405; 314.3764; 0.2665194
11; 0.008333334; 1895; 1061; -1; 64.66695; 64.66695; 102.916; 0.1215686
11; 0.008333334; 1934; 1061; 1895; 30.54556; -99969.45; 97.05344; 1.854313
11; 0.008333334; 1916; 1061; 1895; -5.209273; -100005.2; 93.07518; 1.880196
11; 0.008333334; 1935; 1061; 1916; 5.158879; -99994.84; 82.57196; 2.009893
11; 0.008333334; 1936; 1083; -1; 9.786808; 9.786808; 29.24175; 0.2825021
11; 0.008333334; 1920; 950; 1798; 54.97216; 54.97216; 713.437; 0.07861239
11; 0.008333334; 1937; 950; 1920; 38.16172; 38.16172; 788.8936; 0.2088237
11; 0.008333334; 1798; 950; 1779; 39.87714; 39.87714; 784.1055; 0.3097891
11; 0.008333334; 1938; 950; 1798; 27.75361; -99972.25; 709.2751; 1.792042
11; 0.008333334; 1939; 1084; -1; -0.2570393; -0.2570393; 444.282; 0.2632881
11; 0.008333334; 1940; 1085; -1; -0.3654074; -0.3654074; 5.848167; 0.26507
11; 0.008333334; 1941; 1086; -1; 49.32085; -99950.68; 214.5986; 1.729211
11; 0.008333334; 1942; 1087; -1; 0.2261426; 0.2261426; 84.16113; 0.276793
11; 0.008333334; 1943; 1088; -1; -0.7674615; -0.7674615; 1.854099; 0.2777127
11; 0.008333334; 1944; 1089; -1; 2.64464; 2.64464; 293.8854; 0.246544
12; 0.007692308; 1929; 976; 1911; 116.3735; 116.3735; 184.6858; 0.09237851
12; 0.007692308; 1945; 976; 1929; 96.47718; 96.47718; 175.2643; 0.1490237
12; 0.007692308; 1792; 976; 1771; 112.1317; 112.1317; 185.252; 0.3633095
12; 0.007692308; 1946; 976; 1792; 108.0118; 108.0118; 170.2103; 0.1238492
12; 0.007692308; 1947; 1090; -1; -6.961236; -6.961236; 1248.029; 0.2435636
12; 0.007692308; 1755; 978; -1; 71.82928; 71.82928; 117.2927; 0.3014048
12; 0.007692308; 1948; 978; 1755; 51.58067; 51.58067; 103.7356; 0.3353707
12; 0.007692308; 1879; 978; 1755; 49.36129; 49.36129; 80.43391; 0.5303298
12; 0.007692308; 1949; 978; 1879; -33.84882; -100033.9; 103.0014; 1.819769
12; 0.007692308; 1950; 1091; -1; -1.668777; -1.668777; 7.479694; 0.2614585
12; 0.007692308; 1895; 1061; -1; 64.66695; 64.66695; 102.916; 0.1215686
12; 0.007692308; 1951; 1061; 1895; 26.55569; -99973.45; 51.00105; 1.642972
12; 0.007692308; 1934; 1061; 1895; 30.54556; -99969.45; 97.05344; 1.854313
12; 0.007692308; 1952; 1061; 1934; 79.96333; 79.96333; 94.84055; 0.5572318
12; 0.007692308; 1953; 1092; -1; -2.227778; -2.227778; 26.97088; 0.2703935
12; 0.007692308; 1920; 950; 1798; 54.97216; 54.97216; 713.437; 0.07861239
12; 0.007692308; 1954; 950; 1920; 22.76941; 22.76941; 699.9156; 0.171594
12; 0.007692308; 1798; 950; 1779; 39.87714; 39.87714; 784.1055; 0.3097891
12; 0.007692308; 1955; 950; 1798; 35.35922; 35.35922; 787.1298; 0.9580369
