Variation; Generation; Genome; Parent; Score
0.0001;326;5493; 3105; 55.94904
0.0001;326;6014; 3105; 55.94905
0.0001;326;3949; 1781; 55.94925
0.0001;326;8878; 6014; 55.9496
0.0001;326;5958; 5933; 55.94974
0.0001;326;8735; 4258; 55.95032
0.0001;326;6927; 4410; 55.95038
0.0001;326;4258; 2486; 55.95045
0.0001;326;8058; 3949; 55.95173
0.0001;326;7112; 4258; 55.95228
0.0001;326;2453; 1731; 55.95404
0.0001;326;8715; 8510; 55.95823
0.0001;326;8788; 8715; 55.963
0.0001;326;9062; 8715; 55.9637
0.0001;326;9238; 9062; 55.96449
0.0001;327;9264; 4758; 55.83082
0.0001;327;9265; 8636; 55.84214
0.0001;327;9266; 4410; 55.80071
0.0001;327;9267; 6720; 55.76996
0.0001;327;9268; 1804; 55.76307
0.0001;327;9269; 5933; 55.82571
0.0001;327;9270; 1274; 55.91409
0.0001;327;9271; 7551; 55.8609
0.0001;327;9272; 8384; 55.85648
0.0001;327;9273; 6743; 55.79062
0.0001;327;9274; 5493; 55.86123
0.0001;327;9275; 6014; 55.82728
0.0001;327;9276; 3949; 55.73116
0.0001;327;9277; 8878; 55.85107
0.0001;327;9278; 5958; 55.82874
0.0001;327;9279; 8735; 55.62942
0.0001;327;9280; 6927; 55.88318
0.0001;327;9281; 4258; 55.82896
0.0001;327;9282; 8058; 55.71618
0.0001;327;9283; 7112; 55.82965
0.0001;327;9284; 2453; 55.75286
0.0001;327;9285; 8715; 55.86018
0.0001;327;9286; 8788; 55.75904
0.0001;327;9287; 9062; 55.88813
0.0001;327;9288; 9238; 55.80357
0.0001;327;4758; 4410; 55.94682
0.0001;327;8636; 8058; 55.94701
0.0001;327;4410; 1274; 55.9478
0.0001;327;6720; 6116; 55.94792
0.0001;327;1804; 1473; 55.94797
0.0001;327;5933; 1804; 55.94806
0.0001;327;1274; 1138; 55.94846
0.0001;327;7551; 6720; 55.94847
0.0001;327;8384; 6927; 55.94867
0.0001;327;6743; 2540; 55.949
0.0001;327;5493; 3105; 55.94904
0.0001;327;6014; 3105; 55.94905
0.0001;327;3949; 1781; 55.94925
0.0001;327;8878; 6014; 55.9496
0.0001;327;5958; 5933; 55.94974
0.0001;327;8735; 4258; 55.95032
0.0001;327;6927; 4410; 55.95038
0.0001;327;4258; 2486; 55.95045
0.0001;327;8058; 3949; 55.95173
0.0001;327;7112; 4258; 55.95228
0.0001;327;2453; 1731; 55.95404
0.0001;327;8715; 8510; 55.95823
0.0001;327;8788; 8715; 55.963
0.0001;327;9062; 8715; 55.9637
0.0001;327;9238; 9062; 55.96449
0.0001;328;9289; 4758; 55.81645
0.0001;328;9290; 8636; 55.84748
0.0001;328;9291; 4410; 55.85379
0.0001;328;9292; 6720; 55.85287
0.0001;328;9293; 1804; 55.85373
0.0001;328;9294; 5933; 55.8181
0.0001;328;9295; 1274; 55.7608
0.0001;328;9296; 7551; 55.85936
0.0001;328;9297; 8384; 55.77002
0.0001;328;9298; 6743; 55.73305
0.0001;328;9299; 5493; 55.84786
0.0001;328;9300; 6014; 55.85186
0.0001;328;9301; 3949; 55.87947
0.0001;328;9302; 8878; 55.85883
0.0001;328;9303; 5958; 55.85258
0.0001;328;9304; 8735; 55.87316
0.0001;328;9305; 6927; 55.86782
0.0001;328;9306; 4258; 55.71366
0.0001;328;9307; 8058; 55.82986
0.0001;328;9308; 7112; 55.812
0.0001;328;9309; 2453; 55.713
0.0001;328;9310; 8715; 55.81643
0.0001;328;9311; 8788; 55.83929
0.0001;328;9312; 9062; 55.84826
0.0001;328;9313; 9238; 55.85457
0.0001;328;4758; 4410; 55.94682
0.0001;328;8636; 8058; 55.94701
0.0001;328;4410; 1274; 55.9478
0.0001;328;6720; 6116; 55.94792
0.0001;328;1804; 1473; 55.94797
0.0001;328;5933; 1804; 55.94806
0.0001;328;1274; 1138; 55.94846
0.0001;328;7551; 6720; 55.94847
0.0001;328;8384; 6927; 55.94867
0.0001;328;6743; 2540; 55.949
0.0001;328;5493; 3105; 55.94904
0.0001;328;6014; 3105; 55.94905
0.0001;328;3949; 1781; 55.94925
0.0001;328;8878; 6014; 55.9496
0.0001;328;5958; 5933; 55.94974
0.0001;328;8735; 4258; 55.95032
0.0001;328;6927; 4410; 55.95038
0.0001;328;4258; 2486; 55.95045
0.0001;328;8058; 3949; 55.95173
0.0001;328;7112; 4258; 55.95228
0.0001;328;2453; 1731; 55.95404
0.0001;328;8715; 8510; 55.95823
0.0001;328;8788; 8715; 55.963
0.0001;328;9062; 8715; 55.9637
0.0001;328;9238; 9062; 55.96449
0.0001;329;9314; 4758; 55.80721
0.0001;329;9315; 8636; 55.8614
0.0001;329;9316; 4410; 55.84894
0.0001;329;9317; 6720; 55.83052
0.0001;329;9318; 1804; 55.91603
0.0001;329;9319; 5933; 55.8012
0.0001;329;9320; 1274; 55.76886
0.0001;329;9321; 7551; 55.86901
0.0001;329;9322; 8384; 55.76547
0.0001;329;9323; 6743; 55.86079
0.0001;329;9324; 5493; 55.69049
0.0001;329;9325; 6014; 55.82945
0.0001;329;9326; 3949; 55.8427
0.0001;329;9327; 8878; 55.86962
0.0001;329;9328; 5958; 55.72942
0.0001;329;9329; 8735; 55.85024
0.0001;329;9330; 6927; 55.86063
0.0001;329;9331; 4258; 55.82111
0.0001;329;9332; 8058; 55.70389
0.0001;329;9333; 7112; 55.7028
0.0001;329;9334; 2453; 55.86752
0.0001;329;9335; 8715; 55.86044
0.0001;329;9336; 8788; 55.75589
0.0001;329;9337; 9062; 55.84794
0.0001;329;9338; 9238; 55.84202
0.0001;329;4758; 4410; 55.94682
0.0001;329;8636; 8058; 55.94701
0.0001;329;4410; 1274; 55.9478
0.0001;329;6720; 6116; 55.94792
0.0001;329;1804; 1473; 55.94797
0.0001;329;5933; 1804; 55.94806
0.0001;329;1274; 1138; 55.94846
0.0001;329;7551; 6720; 55.94847
0.0001;329;8384; 6927; 55.94867
0.0001;329;6743; 2540; 55.949
0.0001;329;5493; 3105; 55.94904
0.0001;329;6014; 3105; 55.94905
0.0001;329;3949; 1781; 55.94925
0.0001;329;8878; 6014; 55.9496
0.0001;329;5958; 5933; 55.94974
0.0001;329;8735; 4258; 55.95032
0.0001;329;6927; 4410; 55.95038
0.0001;329;4258; 2486; 55.95045
0.0001;329;8058; 3949; 55.95173
0.0001;329;7112; 4258; 55.95228
0.0001;329;2453; 1731; 55.95404
0.0001;329;8715; 8510; 55.95823
0.0001;329;8788; 8715; 55.963
0.0001;329;9062; 8715; 55.9637
0.0001;329;9238; 9062; 55.96449
0.0001;330;9339; 4758; 55.68779
0.0001;330;9340; 8636; 55.69809
0.0001;330;9341; 4410; 55.83751
0.0001;330;9342; 6720; 55.80699
0.0001;330;9343; 1804; 55.75832
0.0001;330;9344; 5933; 55.77565
0.0001;330;9345; 1274; 55.79518
0.0001;330;9346; 7551; 55.91533
0.0001;330;9347; 8384; 55.86738
0.0001;330;9348; 6743; 55.81163
0.0001;330;9349; 5493; 55.86237
0.0001;330;9350; 6014; 55.85742
0.0001;330;9351; 3949; 55.78492
0.0001;330;9352; 8878; 55.69802
0.0001;330;9353; 5958; 55.69284
0.0001;330;9354; 8735; 55.7046
0.0001;330;9355; 6927; 55.80709
0.0001;330;9356; 4258; 55.84214
0.0001;330;9357; 8058; 55.80775
0.0001;330;9358; 7112; 55.85997
0.0001;330;9359; 2453; 55.81805
0.0001;330;9360; 8715; 55.87453
0.0001;330;9361; 8788; 52.95469
0.0001;330;9362; 9062; 55.7352
0.0001;330;9363; 9238; 55.80554
0.0001;330;4758; 4410; 55.94682
0.0001;330;8636; 8058; 55.94701
0.0001;330;4410; 1274; 55.9478
0.0001;330;6720; 6116; 55.94792
0.0001;330;1804; 1473; 55.94797
0.0001;330;5933; 1804; 55.94806
0.0001;330;1274; 1138; 55.94846
0.0001;330;7551; 6720; 55.94847
0.0001;330;8384; 6927; 55.94867
0.0001;330;6743; 2540; 55.949
0.0001;330;5493; 3105; 55.94904
0.0001;330;6014; 3105; 55.94905
0.0001;330;3949; 1781; 55.94925
0.0001;330;8878; 6014; 55.9496
0.0001;330;5958; 5933; 55.94974
0.0001;330;8735; 4258; 55.95032
0.0001;330;6927; 4410; 55.95038
0.0001;330;4258; 2486; 55.95045
0.0001;330;8058; 3949; 55.95173
0.0001;330;7112; 4258; 55.95228
0.0001;330;2453; 1731; 55.95404
0.0001;330;8715; 8510; 55.95823
0.0001;330;8788; 8715; 55.963
0.0001;330;9062; 8715; 55.9637
0.0001;330;9238; 9062; 55.96449
0.0001;331;9364; 4758; 55.84204
0.0001;331;9365; 8636; 55.76816
0.0001;331;9366; 4410; 55.78456
0.0001;331;9367; 6720; 55.57035
0.0001;331;9368; 1804; 55.85958
0.0001;331;9369; 5933; 55.86086
0.0001;331;9370; 1274; 55.80197
0.0001;331;9371; 7551; 55.74343
0.0001;331;9372; 8384; 55.84137
0.0001;331;9373; 6743; 55.83689
0.0001;331;9374; 5493; 55.86293
0.0001;331;9375; 6014; 55.84195
0.0001;331;9376; 3949; 55.84675
0.0001;331;9377; 8878; 55.71659
0.0001;331;9378; 5958; 55.93343
0.0001;331;9379; 8735; 55.85167
0.0001;331;9380; 6927; 55.81231
0.0001;331;9381; 4258; 55.87848
0.0001;331;9382; 8058; 55.8153
0.0001;331;9383; 7112; 55.9128
0.0001;331;9384; 2453; 55.87985
0.0001;331;9385; 8715; 55.84436
0.0001;331;9386; 8788; 55.84761
0.0001;331;9387; 9062; 55.92354
0.0001;331;9388; 9238; 55.72536
0.0001;331;4758; 4410; 55.94682
0.0001;331;8636; 8058; 55.94701
0.0001;331;4410; 1274; 55.9478
0.0001;331;6720; 6116; 55.94792
0.0001;331;1804; 1473; 55.94797
0.0001;331;5933; 1804; 55.94806
0.0001;331;1274; 1138; 55.94846
0.0001;331;7551; 6720; 55.94847
0.0001;331;8384; 6927; 55.94867
0.0001;331;6743; 2540; 55.949
0.0001;331;5493; 3105; 55.94904
0.0001;331;6014; 3105; 55.94905
0.0001;331;3949; 1781; 55.94925
0.0001;331;8878; 6014; 55.9496
0.0001;331;5958; 5933; 55.94974
0.0001;331;8735; 4258; 55.95032
0.0001;331;6927; 4410; 55.95038
0.0001;331;4258; 2486; 55.95045
0.0001;331;8058; 3949; 55.95173
0.0001;331;7112; 4258; 55.95228
0.0001;331;2453; 1731; 55.95404
0.0001;331;8715; 8510; 55.95823
0.0001;331;8788; 8715; 55.963
0.0001;331;9062; 8715; 55.9637
0.0001;331;9238; 9062; 55.96449
0.0001;332;9389; 4758; 55.84686
0.0001;332;9390; 8636; 55.79589
0.0001;332;9391; 4410; 55.78894
0.0001;332;9392; 6720; 55.8526
0.0001;332;9393; 1804; 55.88728
0.0001;332;9394; 5933; 55.82244
0.0001;332;9395; 1274; 55.72443
0.0001;332;9396; 7551; 55.85814
0.0001;332;9397; 8384; 55.71696
0.0001;332;9398; 6743; 55.85805
0.0001;332;9399; 5493; 55.86692
0.0001;332;9400; 6014; 55.66428
0.0001;332;9401; 3949; 55.86937
0.0001;332;9402; 8878; 55.85873
0.0001;332;9403; 5958; 55.87086
0.0001;332;9404; 8735; 55.6569
0.0001;332;9405; 6927; 55.84651
0.0001;332;9406; 4258; 55.86522
0.0001;332;9407; 8058; 55.84227
0.0001;332;9408; 7112; 55.76164
0.0001;332;9409; 2453; 55.79039
0.0001;332;9410; 8715; 55.64156
0.0001;332;9411; 8788; 55.84935
0.0001;332;9412; 9062; 55.85272
0.0001;332;9413; 9238; 55.87081
0.0001;332;4758; 4410; 55.94682
0.0001;332;8636; 8058; 55.94701
0.0001;332;4410; 1274; 55.9478
0.0001;332;6720; 6116; 55.94792
0.0001;332;1804; 1473; 55.94797
0.0001;332;5933; 1804; 55.94806
0.0001;332;1274; 1138; 55.94846
0.0001;332;7551; 6720; 55.94847
0.0001;332;8384; 6927; 55.94867
0.0001;332;6743; 2540; 55.949
0.0001;332;5493; 3105; 55.94904
0.0001;332;6014; 3105; 55.94905
0.0001;332;3949; 1781; 55.94925
0.0001;332;8878; 6014; 55.9496
0.0001;332;5958; 5933; 55.94974
0.0001;332;8735; 4258; 55.95032
0.0001;332;6927; 4410; 55.95038
0.0001;332;4258; 2486; 55.95045
0.0001;332;8058; 3949; 55.95173
0.0001;332;7112; 4258; 55.95228
0.0001;332;2453; 1731; 55.95404
0.0001;332;8715; 8510; 55.95823
0.0001;332;8788; 8715; 55.963
0.0001;332;9062; 8715; 55.9637
0.0001;332;9238; 9062; 55.96449
0.0001;333;9414; 4758; 55.82955
0.0001;333;9415; 8636; 55.83446
0.0001;333;9416; 4410; 55.91921
0.0001;333;9417; 6720; 55.83774
0.0001;333;9418; 1804; 55.92941
0.0001;333;9419; 5933; 55.8253
0.0001;333;9420; 1274; 55.68944
0.0001;333;9421; 7551; 55.85725
0.0001;333;9422; 8384; 55.84872
0.0001;333;9423; 6743; 55.70314
0.0001;333;9424; 5493; 55.79677
0.0001;333;9425; 6014; 55.81227
0.0001;333;9426; 3949; 55.93201
0.0001;333;9427; 8878; 55.66864
0.0001;333;9428; 5958; 55.80884
0.0001;333;9429; 8735; 55.82578
0.0001;333;9430; 6927; 55.6662
0.0001;333;9431; 4258; 55.87471
0.0001;333;9432; 8058; 55.9209
0.0001;333;9433; 7112; 55.81606
0.0001;333;9434; 2453; 55.73224
0.0001;333;9435; 8715; 55.81268
0.0001;333;9436; 8788; 55.87864
0.0001;333;9437; 9062; 55.82024
0.0001;333;9438; 9238; 55.85575
0.0001;333;4758; 4410; 55.94682
0.0001;333;8636; 8058; 55.94701
0.0001;333;4410; 1274; 55.9478
0.0001;333;6720; 6116; 55.94792
0.0001;333;1804; 1473; 55.94797
0.0001;333;5933; 1804; 55.94806
0.0001;333;1274; 1138; 55.94846
0.0001;333;7551; 6720; 55.94847
0.0001;333;8384; 6927; 55.94867
0.0001;333;6743; 2540; 55.949
0.0001;333;5493; 3105; 55.94904
0.0001;333;6014; 3105; 55.94905
0.0001;333;3949; 1781; 55.94925
0.0001;333;8878; 6014; 55.9496
0.0001;333;5958; 5933; 55.94974
0.0001;333;8735; 4258; 55.95032
0.0001;333;6927; 4410; 55.95038
0.0001;333;4258; 2486; 55.95045
0.0001;333;8058; 3949; 55.95173
0.0001;333;7112; 4258; 55.95228
0.0001;333;2453; 1731; 55.95404
0.0001;333;8715; 8510; 55.95823
0.0001;333;8788; 8715; 55.963
0.0001;333;9062; 8715; 55.9637
0.0001;333;9238; 9062; 55.96449
0.0001;334;9439; 4758; 55.78527
0.0001;334;9440; 8636; 55.87838
0.0001;334;9441; 4410; 55.82024
0.0001;334;9442; 6720; 55.92438
0.0001;334;9443; 1804; 55.85518
0.0001;334;9444; 5933; 55.93555
0.0001;334;9445; 1274; 55.8158
0.0001;334;9446; 7551; 55.85188
0.0001;334;9447; 8384; 55.85148
0.0001;334;9448; 6743; 55.82118
0.0001;334;9449; 5493; 55.7865
0.0001;334;9450; 6014; 55.84137
0.0001;334;9451; 3949; 55.89238
0.0001;334;9452; 8878; 55.626
0.0001;334;9453; 5958; 55.92609
0.0001;334;9454; 8735; 55.85721
0.0001;334;9455; 6927; 55.72097
0.0001;334;9456; 4258; 55.8575
0.0001;334;9457; 8058; 55.7958
0.0001;334;9458; 7112; 55.8501
0.0001;334;9459; 2453; 55.70893
0.0001;334;9460; 8715; 55.82814
0.0001;334;9461; 8788; 55.75274
0.0001;334;9462; 9062; 55.94562
0.0001;334;9463; 9238; 55.85595
0.0001;334;4758; 4410; 55.94682
0.0001;334;8636; 8058; 55.94701
0.0001;334;4410; 1274; 55.9478
0.0001;334;6720; 6116; 55.94792
0.0001;334;1804; 1473; 55.94797
0.0001;334;5933; 1804; 55.94806
0.0001;334;1274; 1138; 55.94846
0.0001;334;7551; 6720; 55.94847
0.0001;334;8384; 6927; 55.94867
0.0001;334;6743; 2540; 55.949
0.0001;334;5493; 3105; 55.94904
0.0001;334;6014; 3105; 55.94905
0.0001;334;3949; 1781; 55.94925
0.0001;334;8878; 6014; 55.9496
0.0001;334;5958; 5933; 55.94974
0.0001;334;8735; 4258; 55.95032
0.0001;334;6927; 4410; 55.95038
0.0001;334;4258; 2486; 55.95045
0.0001;334;8058; 3949; 55.95173
0.0001;334;7112; 4258; 55.95228
0.0001;334;2453; 1731; 55.95404
0.0001;334;8715; 8510; 55.95823
0.0001;334;8788; 8715; 55.963
0.0001;334;9062; 8715; 55.9637
0.0001;334;9238; 9062; 55.96449
0.0001;335;9464; 4758; 55.87835
0.0001;335;9465; 8636; 55.87131
0.0001;335;9466; 4410; 55.84893
0.0001;335;9467; 6720; 55.73502
0.0001;335;9468; 1804; 55.7686
0.0001;335;9469; 5933; 55.81488
0.0001;335;9470; 1274; 55.92583
0.0001;335;9471; 7551; 55.77153
0.0001;335;9472; 8384; 55.83293
0.0001;335;9473; 6743; 55.84813
0.0001;335;9474; 5493; 55.85279
0.0001;335;9475; 6014; 55.87527
0.0001;335;9476; 3949; 55.81081
0.0001;335;9477; 8878; 55.82867
0.0001;335;9478; 5958; 55.76882
0.0001;335;9479; 8735; 55.85224
0.0001;335;9480; 6927; 55.87438
0.0001;335;9481; 4258; 55.86571
0.0001;335;9482; 8058; 55.80115
0.0001;335;9483; 7112; 55.81451
0.0001;335;9484; 2453; 55.73731
0.0001;335;9485; 8715; 55.83935
0.0001;335;9486; 8788; 55.84837
0.0001;335;9487; 9062; 55.86721
0.0001;335;9488; 9238; 55.72793
0.0001;335;4758; 4410; 55.94682
0.0001;335;8636; 8058; 55.94701
0.0001;335;4410; 1274; 55.9478
0.0001;335;6720; 6116; 55.94792
0.0001;335;1804; 1473; 55.94797
0.0001;335;5933; 1804; 55.94806
0.0001;335;1274; 1138; 55.94846
0.0001;335;7551; 6720; 55.94847
0.0001;335;8384; 6927; 55.94867
0.0001;335;6743; 2540; 55.949
0.0001;335;5493; 3105; 55.94904
0.0001;335;6014; 3105; 55.94905
0.0001;335;3949; 1781; 55.94925
0.0001;335;8878; 6014; 55.9496
0.0001;335;5958; 5933; 55.94974
0.0001;335;8735; 4258; 55.95032
0.0001;335;6927; 4410; 55.95038
0.0001;335;4258; 2486; 55.95045
0.0001;335;8058; 3949; 55.95173
0.0001;335;7112; 4258; 55.95228
0.0001;335;2453; 1731; 55.95404
0.0001;335;8715; 8510; 55.95823
0.0001;335;8788; 8715; 55.963
0.0001;335;9062; 8715; 55.9637
0.0001;335;9238; 9062; 55.96449
0.0001;336;9489; 4758; 55.7872
0.0001;336;9490; 8636; 55.80862
0.0001;336;9491; 4410; 55.85718
0.0001;336;9492; 6720; 55.8317
0.0001;336;9493; 1804; 55.85658
0.0001;336;9494; 5933; 55.84768
0.0001;336;9495; 1274; 55.78987
0.0001;336;9496; 7551; 55.85657
0.0001;336;9497; 8384; 55.57868
0.0001;336;9498; 6743; 55.86013
0.0001;336;9499; 5493; 55.62827
0.0001;336;9500; 6014; 55.58102
0.0001;336;9501; 3949; 55.83452
0.0001;336;9502; 8878; 55.69679
0.0001;336;9503; 5958; 55.82496
0.0001;336;9504; 8735; 55.84685
0.0001;336;9505; 6927; 55.82132
0.0001;336;9506; 4258; 55.8295
0.0001;336;9507; 8058; 55.83748
0.0001;336;9508; 7112; 55.82184
0.0001;336;9509; 2453; 55.68127
0.0001;336;9510; 8715; 55.94577
0.0001;336;9511; 8788; 55.68894
0.0001;336;9512; 9062; 55.84958
0.0001;336;9513; 9238; 55.91878
0.0001;336;4758; 4410; 55.94682
0.0001;336;8636; 8058; 55.94701
0.0001;336;4410; 1274; 55.9478
0.0001;336;6720; 6116; 55.94792
0.0001;336;1804; 1473; 55.94797
0.0001;336;5933; 1804; 55.94806
0.0001;336;1274; 1138; 55.94846
0.0001;336;7551; 6720; 55.94847
0.0001;336;8384; 6927; 55.94867
0.0001;336;6743; 2540; 55.949
0.0001;336;5493; 3105; 55.94904
0.0001;336;6014; 3105; 55.94905
0.0001;336;3949; 1781; 55.94925
0.0001;336;8878; 6014; 55.9496
0.0001;336;5958; 5933; 55.94974
0.0001;336;8735; 4258; 55.95032
0.0001;336;6927; 4410; 55.95038
0.0001;336;4258; 2486; 55.95045
0.0001;336;8058; 3949; 55.95173
0.0001;336;7112; 4258; 55.95228
0.0001;336;2453; 1731; 55.95404
0.0001;336;8715; 8510; 55.95823
0.0001;336;8788; 8715; 55.963
0.0001;336;9062; 8715; 55.9637
0.0001;336;9238; 9062; 55.96449
0.0001;337;9514; 4758; 55.70653
0.0001;337;9515; 8636; 55.83753
0.0001;337;9516; 4410; 55.79097
0.0001;337;9517; 6720; 55.67941
0.0001;337;9518; 1804; 55.89699
0.0001;337;9519; 5933; 55.86694
0.0001;337;9520; 1274; 55.86774
0.0001;337;9521; 7551; 55.73897
0.0001;337;9522; 8384; 55.84837
0.0001;337;9523; 6743; 55.85583
0.0001;337;9524; 5493; 55.84404
0.0001;337;9525; 6014; 55.83028
0.0001;337;9526; 3949; 55.77964
0.0001;337;9527; 8878; 55.85408
0.0001;337;9528; 5958; 55.89482
0.0001;337;9529; 8735; 55.88042
0.0001;337;9530; 6927; 55.83529
0.0001;337;9531; 4258; 55.71225
0.0001;337;9532; 8058; 55.84123
0.0001;337;9533; 7112; 55.86618
0.0001;337;9534; 2453; 55.8869
0.0001;337;9535; 8715; 55.7591
0.0001;337;9536; 8788; 55.87865
0.0001;337;9537; 9062; 55.7291
0.0001;337;9538; 9238; 55.87268
0.0001;337;4758; 4410; 55.94682
0.0001;337;8636; 8058; 55.94701
0.0001;337;4410; 1274; 55.9478
0.0001;337;6720; 6116; 55.94792
0.0001;337;1804; 1473; 55.94797
0.0001;337;5933; 1804; 55.94806
0.0001;337;1274; 1138; 55.94846
0.0001;337;7551; 6720; 55.94847
0.0001;337;8384; 6927; 55.94867
0.0001;337;6743; 2540; 55.949
0.0001;337;5493; 3105; 55.94904
0.0001;337;6014; 3105; 55.94905
0.0001;337;3949; 1781; 55.94925
0.0001;337;8878; 6014; 55.9496
0.0001;337;5958; 5933; 55.94974
0.0001;337;8735; 4258; 55.95032
0.0001;337;6927; 4410; 55.95038
0.0001;337;4258; 2486; 55.95045
0.0001;337;8058; 3949; 55.95173
0.0001;337;7112; 4258; 55.95228
0.0001;337;2453; 1731; 55.95404
0.0001;337;8715; 8510; 55.95823
0.0001;337;8788; 8715; 55.963
0.0001;337;9062; 8715; 55.9637
0.0001;337;9238; 9062; 55.96449
0.0001;338;9539; 4758; 55.84768
0.0001;338;9540; 8636; 55.93366
0.0001;338;9541; 4410; 55.77617
0.0001;338;9542; 6720; 55.86407
0.0001;338;9543; 1804; 55.76868
0.0001;338;9544; 5933; 55.82083
0.0001;338;9545; 1274; 55.67647
0.0001;338;9546; 7551; 55.81961
0.0001;338;9547; 8384; 55.58388
0.0001;338;9548; 6743; 55.7246
0.0001;338;9549; 5493; 55.81739
0.0001;338;9550; 6014; 55.70232
0.0001;338;9551; 3949; 55.85832
0.0001;338;9552; 8878; 55.91708
0.0001;338;9553; 5958; 55.85878
0.0001;338;9554; 8735; 55.74875
0.0001;338;9555; 6927; 55.77002
0.0001;338;9556; 4258; 55.93093
0.0001;338;9557; 8058; 55.8667
0.0001;338;9558; 7112; 55.89601
0.0001;338;9559; 2453; 55.8093
0.0001;338;9560; 8715; 55.95275
0.0001;338;9561; 8788; 55.90349
0.0001;338;9562; 9062; 55.83481
0.0001;338;9563; 9238; 55.64443
0.0001;338;4758; 4410; 55.94682
0.0001;338;8636; 8058; 55.94701
0.0001;338;4410; 1274; 55.9478
0.0001;338;6720; 6116; 55.94792
0.0001;338;1804; 1473; 55.94797
0.0001;338;5933; 1804; 55.94806
0.0001;338;1274; 1138; 55.94846
0.0001;338;7551; 6720; 55.94847
0.0001;338;8384; 6927; 55.94867
0.0001;338;6743; 2540; 55.949
0.0001;338;5493; 3105; 55.94904
0.0001;338;6014; 3105; 55.94905
0.0001;338;3949; 1781; 55.94925
0.0001;338;8878; 6014; 55.9496
0.0001;338;5958; 5933; 55.94974
0.0001;338;8735; 4258; 55.95032
0.0001;338;6927; 4410; 55.95038
0.0001;338;4258; 2486; 55.95045
0.0001;338;8058; 3949; 55.95173
0.0001;338;7112; 4258; 55.95228
0.0001;338;2453; 1731; 55.95404
0.0001;338;8715; 8510; 55.95823
0.0001;338;8788; 8715; 55.963
0.0001;338;9062; 8715; 55.9637
0.0001;338;9238; 9062; 55.96449
0.0001;339;9564; 8636; 55.75393
0.0001;339;9565; 4410; 55.85048
0.0001;339;9566; 6720; 55.82573
0.0001;339;9567; 1804; 55.81858
0.0001;339;9568; 5933; 55.86357
0.0001;339;9569; 1274; 55.71716
0.0001;339;9570; 7551; 55.83984
0.0001;339;9571; 8384; 55.80732
0.0001;339;9572; 6743; 55.76257
0.0001;339;9573; 5493; 55.7852
0.0001;339;9574; 6014; 55.93052
0.0001;339;9575; 3949; 55.75372
0.0001;339;9576; 8878; 55.83684
0.0001;339;9577; 5958; 55.75731
0.0001;339;9578; 8735; 55.73735
0.0001;339;9579; 6927; 55.93214
0.0001;339;9580; 4258; 55.63591
0.0001;339;9581; 8058; 55.82544
0.0001;339;9582; 7112; 55.73693
0.0001;339;9583; 9560; 55.82869
0.0001;339;9584; 2453; 55.82954
0.0001;339;9585; 8715; 55.80932
0.0001;339;9586; 8788; 55.89054
0.0001;339;9587; 9062; 55.83496
0.0001;339;9588; 9238; 55.73116
0.0001;339;8636; 8058; 55.94701
0.0001;339;4410; 1274; 55.9478
0.0001;339;6720; 6116; 55.94792
0.0001;339;1804; 1473; 55.94797
0.0001;339;5933; 1804; 55.94806
0.0001;339;1274; 1138; 55.94846
0.0001;339;7551; 6720; 55.94847
0.0001;339;8384; 6927; 55.94867
0.0001;339;6743; 2540; 55.949
0.0001;339;5493; 3105; 55.94904
0.0001;339;6014; 3105; 55.94905
0.0001;339;3949; 1781; 55.94925
0.0001;339;8878; 6014; 55.9496
0.0001;339;5958; 5933; 55.94974
0.0001;339;8735; 4258; 55.95032
0.0001;339;6927; 4410; 55.95038
0.0001;339;4258; 2486; 55.95045
0.0001;339;8058; 3949; 55.95173
0.0001;339;7112; 4258; 55.95228
0.0001;339;9560; 8715; 55.95275
0.0001;339;2453; 1731; 55.95404
0.0001;339;8715; 8510; 55.95823
0.0001;339;8788; 8715; 55.963
0.0001;339;9062; 8715; 55.9637
0.0001;339;9238; 9062; 55.96449
0.0001;340;9589; 8636; 55.84274
0.0001;340;9590; 4410; 55.83604
0.0001;340;9591; 6720; 55.71352
0.0001;340;9592; 1804; 55.81784
0.0001;340;9593; 5933; 55.8689
0.0001;340;9594; 1274; 55.78821
0.0001;340;9595; 7551; 55.74001
0.0001;340;9596; 8384; 55.85049
0.0001;340;9597; 6743; 55.82214
0.0001;340;9598; 5493; 55.7957
0.0001;340;9599; 6014; 55.8033
0.0001;340;9600; 3949; 55.67561
0.0001;340;9601; 8878; 55.79838
0.0001;340;9602; 5958; 55.84898
0.0001;340;9603; 8735; 55.82656
0.0001;340;9604; 6927; 55.79908
0.0001;340;9605; 4258; 55.77463
0.0001;340;9606; 8058; 55.93019
0.0001;340;9607; 7112; 55.93843
0.0001;340;9608; 9560; 55.93707
0.0001;340;9609; 2453; 55.72743
0.0001;340;9610; 8715; 55.89058
0.0001;340;9611; 8788; 55.93348
0.0001;340;9612; 9062; 55.82311
0.0001;340;9613; 9238; 55.85382
0.0001;340;8636; 8058; 55.94701
0.0001;340;4410; 1274; 55.9478
0.0001;340;6720; 6116; 55.94792
0.0001;340;1804; 1473; 55.94797
0.0001;340;5933; 1804; 55.94806
0.0001;340;1274; 1138; 55.94846
0.0001;340;7551; 6720; 55.94847
0.0001;340;8384; 6927; 55.94867
0.0001;340;6743; 2540; 55.949
0.0001;340;5493; 3105; 55.94904
